Modiverse,26,"19 Feb, 2021","Early Access, Choose Your Own Adventure, FPS, Immersive Sim, Driving, PvP, PvE, Walking Simulator, Programming, Base Building, First-Person, Building, Survival, Game Development, Crafting, Physics, 3D, Relaxing, Team-Based, Gun Customization"
Lantern Forge,245,"18 Jul, 2014","RPG, Adventure, Sandbox, Survival, Crafting, Indie, Singleplayer, Isometric"
,,,
Factory Coin Mining,27,"6 Dec, 2019","Strategy, Casual, Simulation, Puzzle, Resource Management, Base Building, Building, Management, Open World, Sandbox, Pixel Graphics, LEGO, Logic, Sci-fi, Crafting, Moddable, Multiplayer, Singleplayer, Early Access, City Builder"
Gone Upstate,11,"25 May, 2021","Adventure, Casual, Exploration, Open World, Survival, FPS, Immersive Sim, Open World Survival Craft, 3D, Colorful, First-Person, Early Access, Indie, Simulation, Stylized, Atmospheric, Nature, Crafting, Singleplayer"
Bus Mechanic Simulator,84,"14 May, 2020","Simulation, Casual, Indie, Realistic, Singleplayer, Management, Replay Value, Physics, Relaxing, Crafting"
Icarus Online,217,"11 Mar, 2020","Free to Play, RPG, Massively Multiplayer, Action, Adventure, MMORPG, Multiplayer, Character Customization, Magic, Online Co-Op, Fantasy, Open World, Sandbox, Crafting, Third Person, Female Protagonist, Atmospheric, Story Rich, Exploration, PvP"
SKYHILL: Black Mist,119,"11 Jun, 2020","Action, Adventure, Survival, Survival Horror, Horror, Difficult, Atmospheric, Dark, Psychological Horror, Zombies, Story Rich, Third Person, 3D, Singleplayer, Gore, Violent, Isometric, Unforgiving, Top-Down, Crafting"
Tactical Craft Online,1163,"12 Feb, 2016","Free to Play, Open World Survival Craft, Crafting, Open World, Survival, Massively Multiplayer, Multiplayer, Strategy, Sandbox, RPG, Building, Indie, Early Access, Pixel Graphics, Singleplayer, Casual, Co-op"
Dead In Bermuda,262,"27 Aug, 2015","Survival, Simulation, Strategy, Indie, RPG, Adventure, Management, Crafting, Singleplayer, Casual, Resource Management"
Eldevin,1545,"5 Nov, 2014","Free to Play, RPG, Massively Multiplayer, MMORPG, Indie, Open World, Casual, Adventure, Fantasy, Crafting, Action, Singleplayer, Character Customization"
EONIA,25,"17 Oct, 2019","Open World, Action, Adventure, Indie, RPG, Crafting, Exploration, Singleplayer, Action-Adventure, 3D, Cute, First-Person, Fantasy, Sci-fi, Co-op, Early Access"
Miasmata,933,"28 Nov, 2012","Survival, Exploration, Indie, Adventure, First-Person, Open World, Open World Survival Craft, Atmospheric, Singleplayer, Action, Walking Simulator, Horror, Crafting, Mystery, Immersive, FPS, Survival Horror"
Arid,676,"29 Jun, 2021","Open World Survival Craft, Exploration, Survival, Sandbox, Crafting, First-Person, Nature, Female Protagonist, 3D, Choices Matter, Open World, Singleplayer, Resource Management, Action, Early Access, Inventory Management, Realistic, Atmospheric, Mystery, Simulation"
Survisland / 实境求生,1154,"16 Jul, 2018","Open World Survival Craft, Survival, Adventure, Simulation, Multiplayer, Indie, Casual, Early Access, Sandbox, Crafting, Singleplayer, Open World, Building"
Alchemic Dungeons DX,11,"14 Feb, 2019","Roguelite, Roguelike, Pixel Graphics, Mystery Dungeon, Procedural Generation, Adventure, Anime, Turn-Based, Dungeon Crawler, Crafting, Fantasy, Turn-Based Combat, Singleplayer, Simulation, JRPG, Cute, Retro, Perma Death, Grid-Based Movement, Indie"
Of Ships & Scoundrels,17,"14 Nov, 2019","Action RTS, Real Time Tactics, Pirates, Naval, Multiplayer, RTS, Crafting, Action, Strategy, Procedural Generation, Indie, Early Access, Real-Time with Pause, Exploration, 3D, 3D Vision, Realistic, Top-Down, Sailing, Tactical"
ORKANA CONFLICT VR,14,"17 Mar, 2021","Action, Strategy, VR, Action-Adventure, Action RTS, 3D Vision, First-Person, Atmospheric, Post-apocalyptic, Tactical, Indie, Crafting, Simulation, Adventure, Combat, Story Rich, Choices Matter, Singleplayer"
Gloria Victis - Supporter Pack,10,"23 Nov, 2017","Action, Indie, Massively Multiplayer, RPG, Multiplayer, Historical, Survival, Medieval, Simulation, Realistic, PvP, Adventure, Crafting, Swordplay"
Survive The Dark,20,"18 Mar, 2021","Adventure, VR, Action, Zombies, Singleplayer, PvE, Early Access, Survival Horror, Action-Adventure, Military, Crafting, Gore, Physics, Dark, Linear, 3D Fighter"
Myrne: The Quest,20,"31 May, 2017","Action, Indie, RPG, First-Person, Singleplayer, Dungeon Crawler, Adventure, Crafting, Fantasy, Action RPG, Character Customization, Funny, Magic, Cartoony"
Ruine,11,"16 May, 2019","Early Access, Dungeon Crawler, Dark Humor, Crafting, Roguelite, RPG, Stylized, Pixel Graphics, Souls-like, Demons, Character Customization, 2.5D, Magic, Dark Fantasy, Loot, Atmospheric, Combat, Roguelike, Singleplayer, Indie"
Badiya: Desert Survival,257,"11 Nov, 2016","Open World Survival Craft, Procedural Generation, Sandbox, Survival, Open World, Crafting, Exploration, Shooter, RPG, Hunting, Loot, Cooking, Base Building, Horses, Character Customization, World War I, Third Person, First-Person, Early Access, Singleplayer"
Champions of Anteria™,142,"30 Aug, 2016","Strategy, RPG, City Builder, Fantasy, Crafting, Funny, Singleplayer, RTS"
My Universe - Fashion Boutique,13,"23 Nov, 2020","Casual, Simulation, Colorful, Cute, Trading, Singleplayer, Management, 3D, Third Person, Stylized, Crafting"
Forsaken Isle,313,"6 Feb, 2015","Adventure, Survival, Early Access, Pixel Graphics, Crafting, Indie, Action, RPG, Casual, Sandbox, Singleplayer, 2D, Building, Pirates"
The Escapists: The Walking Dead,538,"30 Sep, 2015","Zombies, Survival, Pixel Graphics, Indie, Strategy, Open World, Multiplayer, 2D, Singleplayer, Action, Horror, RPG, Gore, Shooter, Adventure, Crafting"
Knights of Tartarus,23,"19 Apr, 2019","Indie, RPG, Strategy, Fantasy, Retro, 2D, Crafting, Anime, Atmospheric, Exploration, Classic, Pixel Graphics, Turn-Based, Singleplayer, JRPG, Open World, Great Soundtrack, Story Rich"
Forsaken Isle,313,"6 Feb, 2015","Adventure, Survival, Early Access, Pixel Graphics, Crafting, Indie, Action, RPG, Casual, Sandbox, Singleplayer, 2D, Building, Pirates"
GRAV,4401,"8 Jan, 2015","Open World Survival Craft, Survival, Open World, Base Building, Sandbox, Multiplayer, Crafting, Space, Adventure, Co-op, Action, RPG, Early Access, Sci-fi, Third Person, Indie, Shooter, Massively Multiplayer, Singleplayer, Futuristic"
Krater,564,"12 Jun, 2012","RPG, Adventure, Post-apocalyptic, Loot, Action RPG, Co-op, Party-Based RPG, Strategy, Singleplayer, Indie, Action, Online Co-Op, Hack and Slash, Isometric, Sci-fi, Great Soundtrack, Top-Down, Crafting, Steampunk, Futuristic"
The Riftbreaker: Prologue,3699,"5 Aug, 2020","Base Building, Hack and Slash, Strategy, Action, Exploration, Survival, Simulation, Sandbox, Tower Defense, Action RPG, Crafting, RPG, Sci-fi, Adventure, Indie, Loot, Resource Management, Free to Play, Aliens, Building"
Dinosaur Fossil Hunter: Prologue,522,"6 Aug, 2020","Simulation, Adventure, Building, Dinosaurs, FPS, First-Person, Realistic, Crafting, 3D, Science, Beautiful, Nature, Offroad, Driving, Family Friendly, Action-Adventure, Education, America, Choose Your Own Adventure, Relaxing"
Mr. Prepper: Prologue,2188,"27 Aug, 2020","Simulation, Survival, Crafting, Singleplayer, Resource Management, Time Management, Life Sim, Farming Sim, 2.5D, 1990's, Alternate History, Base Building, Underground, Dystopian , America, Adventure, Point & Click, Political, Cold War, Conspiracy"
Grimm: Dark Legacy,68,"2 Nov, 2016","Action Roguelike, Action, Adventure, Indie, Survival, Crafting, Roguelite, Roguelike, Hand-drawn, Online Co-Op, Action-Adventure"
Lighton,44,"18 Jun, 2020","Sokoban, Logic, Puzzle, Difficult, Minimalist, Education, Casual, Electronic, Colorful, Indie, Top-Down, Singleplayer, 2D, Crafting, Relaxing, Pixel Graphics, Memes, Family Friendly, Short, Hand-drawn"
Faerie Solitaire Dire,22,"7 Sep, 2020","Early Access, Card Battler, Solitaire, Collectathon, Casual, Exploration, Match 3, Board Game, Card Game, RPG, Action, Strategy, Cute, Relaxing, Deckbuilding, Anime, Colorful, Fantasy, Family Friendly, Crafting"
On My Own,76,"26 Feb, 2016","Survival, Nature, Relaxing, Simulation, Open World Survival Craft, Adventure, Crafting, Colorful, Pixel Graphics, Hunting, Philosophical, Music, Exploration, Top-Down, Perma Death, 2D, Soundtrack, Procedural Generation, Singleplayer, Open World"
Kite,16,"7 Mar, 2018","Action, Adventure, Indie, RPG, Casual, Pixel Graphics, Retro, Twin Stick Shooter, Crafting, Arcade"
Rekindling,21,"22 Apr, 2019","Strategy, Indie, Simulation, Early Access, Sandbox, Base Building, Zombies, Crafting"
Troll and I™,22,"21 Mar, 2017","Action, Action-Adventure, Fantasy, Story Rich, Third Person, Puzzle, Hack and Slash, 3D, Local Co-Op, Co-op, Local Multiplayer, Adventure, Multiplayer, Co-op Campaign, Singleplayer, Exploration, Crafting, Controller, Violent, Heist"
Rocky Planet,15,"23 Feb, 2020","Action, Strategy, Adventure, Simulation, Sandbox, Survival, Crafting, Building, Procedural Generation, Singleplayer, Open World, Early Access, Open World Survival Craft"
Sky Break,448,"21 Oct, 2016","RPG, Open World Survival Craft, Adventure, Indie, Open World, Survival, Action, Sci-fi, Crafting, Third Person, Mechs, Early Access, Space"
Crafting Dead,97,"18 Aug, 2017","Adventure, Action, Indie, Early Access, Survival, Multiplayer, Zombies, Crafting, Voxel, Pixel Graphics"
My Free Farm,28,"26 Aug, 2019","Free to Play, Building, City Builder, Casual, Simulation, Agriculture, Economy, 2D, Resource Management, Retro, Puzzle, Clicker, Open World, Farming Sim, Cute, Relaxing, Crafting, Singleplayer, Colorful, Nature"
Wanderlust Adventures,191,"10 Aug, 2015","Adventure, Indie, RPG, Action, Pixel Graphics, Online Co-Op, Open World, Action RPG, Multiplayer, Difficult, Crafting, Arcade, 2D"
Roads of Rome: New Generation 3 Collector's Edition,12,"5 Nov, 2020","Strategy, Casual, Adventure, Simulation, Time Management, Management, Singleplayer, Linear, Hidden Object, Building, Crafting, Resource Management, Point & Click"
The Corporate Machine,55,"25 Mar, 2015","Time Management, Economy, Capitalism, Management, Building, Crafting, PvP, Trading, Base Building, RTS, 2D, Simulation, America, Inventory Management, Multiplayer, Singleplayer, Classic, Indie, Strategy, Competitive"
Shards of Azuria,76,"10 Aug, 2019","Adventure, RPG, Indie, Crafting, Action, Sandbox, Survival, Pixel Graphics, Building, 2D, Exploration, Action RPG, Isometric"
PostCollapse,107,"11 Jan, 2018","Indie, Simulation, Adventure, Post-apocalyptic, Survival, Open World, First-Person, Crafting, Action, Procedural Generation, Singleplayer, Sandbox, FPS, Open World Survival Craft, Survival Horror, 3D, Futuristic, Fishing, Hunting, Mining"
Cube Life: Island Survival,111,"20 Apr, 2018","Open World Survival Craft, Adventure, Indie, Sandbox, Building, Open World, Survival, Singleplayer, Exploration, Crafting, Level Editor, Atmospheric, Pixel Graphics, Multiplayer, Voxel"
Mech Mechanic Simulator: Prologue,101,"18 Feb, 2021","Simulation, Immersive Sim, Casual, Mechs, Robots, Sci-fi, Futuristic, 3D, Crafting, Building, Indie, Space Sim, First-Person, Realistic, Cyberpunk, Driving, Singleplayer"
The Warhorn,220,"29 Jan, 2019","RPG, Adventure, Action, Indie, Open World Survival Craft, Early Access, Open World, Survival, Building, Sandbox, Exploration, Crafting, Colorful, Great Soundtrack, Puzzle, Mystery, Multiplayer"
Super Raft Boat,435,"21 Feb, 2021","Action, Action Roguelike, Roguelite, Top-Down Shooter, Bullet Hell, 2D, Pixel Graphics, Top-Down, Fishing, Crafting, Robots, Multiple Endings, Retro, Female Protagonist, PvE, Free to Play, Singleplayer, Base Building, Indie, Multiplayer"
Nimbatus - Drone Creator,142,"30 Apr, 2020","Simulation, Indie, Action, Sandbox, Crafting, Physics, Destruction, Science, Space Sim, Singleplayer, Flight, Space, Sci-fi, Building, Education, Procedural Generation, Programming, Robots, Funny, Relaxing"
House Builder: First Job,111,"15 Jul, 2021","Exploration, Immersive Sim, Clicker, City Builder, Education, Sandbox, Building, Base Building, Physics, Crafting, Life Sim, Point & Click, 3D, First-Person, Casual, Historical, Relaxing, Simulation, Resource Management, Choose Your Own Adventure"
老板，游戏凉了！- Game Company Simulator: back to 2000,189,"24 Apr, 2021","Simulation, Management, 2D, Cartoon, Colorful, Relaxing, Modern, Crafting, Indie, Singleplayer"
Unknown Planet,11,"5 Nov, 2020","Adventure, Open World Survival Craft, 3D, Sci-fi, Top-Down, Survival, Base Building, Aliens, Futuristic, Space, Building, Combat, Crafting, Inventory Management, Mining, Open World, Procedural Generation, Resource Management, Singleplayer, Early Access"
Last Hope on Earth,22,"1 Nov, 2020","Adventure, 3D, Action, Action-Adventure, Exploration, Base Building, Survival, Shooter, Open World Survival Craft, FPS, First-Person, Crafting, Open World, Multiplayer, Early Access, RPG, Sandbox, Collectathon, Third-Person Shooter, Third Person"
Nomad,4432,"26 Jun, 2015","Survival, Open World Survival Craft, Multiplayer, Free to Play, Zombies, Open World, Crafting, Adventure, Action, Early Access, Co-op, First-Person, FPS, Indie, Shooter, Massively Multiplayer, Pixel Graphics, Post-apocalyptic, Singleplayer, Casual"
Medieval Towns,19,"15 Mar, 2019","PvP, Multiplayer, Action, Survival, Crafting, Open World, Open World Survival Craft, Building, Sandbox, Online Co-Op, First-Person, Combat, Medieval, Indie, Early Access, Co-op, Swordplay, Choose Your Own Adventure, Adventure, Inventory Management"
Captain Bones: Prologue,38,"23 Jul, 2021","Survival, Crafting, Pirates, Open World, Naval Combat, Exploration, Sailing, Base Building, Swordplay, Life Sim, Medieval, Action RPG, Action-Adventure, RPG, Character Action Game, Cute, Building, Third Person, Story Rich, Singleplayer"
糊剧101,27,"18 May, 2021","Simulation, Retro, 2D, Word Game, Strategy, Satire, Life Sim, Point & Click, Time Management, Clicker, Abstract, Crafting, Drama, Funny, Management, Capitalism, Dark Humor, Multiple Endings, Automation, Singleplayer"
AGOS - A Game Of Space,66,"28 Oct, 2020","Adventure, Simulation, Space Sim, Immersive Sim, Action, VR, Exploration, Open World, Flight, Realistic, Space, Crafting, Resource Management, Singleplayer"
Block Survival: Legend of the Lost Islands,42,"14 Jul, 2017","Action, Adventure, Indie, Voxel, FPS, Crafting, Survival"
deer hunter II,32,"17 Jan, 2020","Indie, Action, Adventure, Crafting, Open World, Survival"
Planet Explorers,6495,"8 Nov, 2016","Open World Survival Craft, Sandbox, Open World, Survival, Adventure, Crafting, Multiplayer, RPG, Exploration, Building, Sci-fi, Indie, Action, Co-op, Simulation, Early Access, Voxel, Singleplayer, Third Person, Action RPG"
Explore Girl · Rope Sprite,20,"7 Aug, 2020","Adventure, Action, Action-Adventure, Action RPG, Exploration, Nudity, 3D Platformer, Fighting, Spectacle fighter, Third Person, Beautiful, Indie, Fantasy, Crafting, Stealth, Singleplayer, Sexual Content"
AstronTycoon2: Ritual,22,"5 Dec, 2019","City Builder, Survival, Simulation, Strategy, Building, Colony Sim, Management, Historical, Crafting, Adventure, Farming Sim, 3D, Cinematic, Base Building, Mining, Open World Survival Craft, Time Management, Top-Down, Grand Strategy, Realistic"
dead run,10,"10 Jul, 2020","Action, Adventure, Open World, Exploration, Post-apocalyptic, Zombies, Action-Adventure, 3D, Minimalist, Survival, Atmospheric, Surreal, Crafting, Driving, Inventory Management, Roguelite, Resource Management, Singleplayer, Indie"
SOS Survival,17,"31 Oct, 2018","RPG, Action, Indie, Violent, Survival, Crafting, Base Building, Early Access, Multiplayer, PvP, FPS, First-Person, Battle Royale, Exploration, Third-Person Shooter, Third Person, Massively Multiplayer, Adventure, Sandbox, Singleplayer"
The Sandbox Evolution - Craft a 2D Pixel Universe!,1177,"15 Nov, 2016","Sandbox, Pixel Graphics, Free to Play, 2D, Simulation, Indie, God Game, Action, Crafting, Physics, Destruction, Platformer, Multiplayer, Puzzle Platformer, Ninja, Space Sim"
Hide & Hold Out - H2o,485,"9 Apr, 2016","Open World Survival Craft, Survival, Early Access, Massively Multiplayer, Action, Adventure, Multiplayer, Simulation, Open World, Crafting, Indie, Sandbox, PvP, First-Person"
Mars: War Logs,1827,"26 Apr, 2013","RPG, Action, Sci-fi, Third Person, Mars, Cyberpunk, Singleplayer, Action RPG, Story Rich, Adventure, Crafting, Post-apocalyptic, Atmospheric"
The Black Death,1306,"19 Apr, 2016","Survival, Medieval, Open World, Multiplayer, Adventure, RPG, Early Access, Action, MMORPG, Crafting, Massively Multiplayer, Dark, Open World Survival Craft, Co-op, PvP, Base Building, Third Person, Indie, Sandbox, Atmospheric"
Doodle Kingdom,89,"9 Jun, 2016","Casual, Indie, Simulation, Puzzle, 2D, Action, Clicker, Crafting, Sandbox, Memes, Cute, Minimalist, Funny, Education, God Game, Experimental, Illuminati, Open World, Trading Card Game"
SuperCluster: Void,14,"15 May, 2017","Adventure, RPG, Indie, Sci-fi, Casual, Space, Crafting, Story Rich, Comedy, Space Sim, 2D"
TITANS: Dawn of Tribes,207,"15 Jun, 2017","Indie, Action, Open World Survival Craft, Early Access, Survival, Open World, Massively Multiplayer, Crafting, Adventure, Simulation, Nudity, Multiplayer, Third Person, Co-op, Online Co-Op, PvP, Building, Sandbox, Violent, Gore"
